IMG_Contig_Name,Original_Contig_Name,Bin,Contig %GC,Contig Length,Locus_Tag,IMG_Gene_ID,Gene_Type,Gene_Start,Gene_Stop,Gene_Length,Homolog_Gene_ID,Homolog_Taxon_ID,Lineage %ID,Lineage,Product,Source,COG_ID,Cog %ID,PFAM_ID,KO_Term,KO %ID,EC_Number
SMTZ23_10008044,WORSMTZ_8043,#N/A,39.4032,49265,SMTZ23_1000804435,SMTZ23_10008044.113,CDS,32048,33385,1337,639773310,639633064,51.9,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermofilaceae;Thermofilum;pendens;Thermofilum pendens Hrk 5,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,50.45,pfam00202,KO:K00823,51.9,EC:2.6.1.19
SMTZ23_10001183,WORSMTZ_1182,#N/A,38.587,46850,SMTZ23_100011837,SMTZ23_10001183.20,CDS,7671,8894,1223,639773009,639633064,52,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermofilaceae;Thermofilum;pendens;Thermofilum pendens Hrk 5,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,36.58,pfam00155,KO:K00812,52,EC:2.6.1.1
SMTZ23_10000983,WORSMTZ_982,#N/A,40.3997,40233,SMTZ23_1000098323,SMTZ23_10000983.79,CDS,27999,29210,1211,639773009,639633064,52.8,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermofilaceae;Thermofilum;pendens;Thermofilum pendens Hrk 5,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,35.25,pfam00155,KO:K00812,52.8,EC:2.6.1.1
SMTZ23_10001159,WORSMTZ_1158,#N/A,40.3895,37121,SMTZ23_1000115918,SMTZ23_10001159.58,CDS,16537,17877,1340,639773310,639633064,58.6,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermofilaceae;Thermofilum;pendens;Thermofilum pendens Hrk 5,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,49.1,pfam00202,KO:K00823,58.6,EC:2.6.1.19
SMTZ23_10001683,WORSMTZ_1682,#N/A,45.1286,31459,SMTZ23_1000168322,SMTZ23_10001683.68,CDS,19605,20942,1337,639773310,639633064,53.3,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermofilaceae;Thermofilum;pendens;Thermofilum pendens Hrk 5,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,51.7,pfam00202,KO:K00823,53.3,EC:2.6.1.19
SMTZ23_10010468,WORSMTZ_10467,#N/A,40.9467,25035,SMTZ23_100104682,SMTZ23_10010468.5,CDS,327,1544,1217,639774437,639633064,49.4,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermofilaceae;Thermofilum;pendens;Thermofilum pendens Hrk 5,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,44.05,pfam00155,KO:K00812,49.4,EC:2.6.1.1
SMTZ23_10002949,WORSMTZ_2948,#N/A,44.6197,24534,SMTZ23_100029499,SMTZ23_10002949.22,CDS,4218,5555,1337,639773310,639633064,58.9,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermofilaceae;Thermofilum;pendens;Thermofilum pendens Hrk 5,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,50.34,pfam00202,KO:K00823,58.9,EC:2.6.1.19
SMTZ23_10002968,WORSMTZ_2967,#N/A,45.4322,24377,SMTZ23_100029684,SMTZ23_10002968.12,CDS,2697,4034,1337,639773310,639633064,59.7,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermofilaceae;Thermofilum;pendens;Thermofilum pendens Hrk 5,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,50.68,pfam00202,KO:K00823,59.7,EC:2.6.1.19
SMTZ23_10003533,WORSMTZ_3532,#N/A,39.8782,23484,SMTZ23_100035332,SMTZ23_10003533.3,CDS,87,1349,1262,639773310,639633064,49.3,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermofilaceae;Thermofilum;pendens;Thermofilum pendens Hrk 5,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,47.51,pfam00202,KO:K00823,49.3,EC:2.6.1.19
SMTZ23_10003915,WORSMTZ_3914,#N/A,36.8176,21468,SMTZ23_100039156,SMTZ23_10003915.17,CDS,9840,11189,1349,639773310,639633064,46.2,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermofilaceae;Thermofilum;pendens;Thermofilum pendens Hrk 5,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,46.34,pfam00202,KO:K00823,46.2,EC:2.6.1.19
SMTZ23_10011036,WORSMTZ_11035,#N/A,41.9298,20935,SMTZ23_1001103617,SMTZ23_10011036.55,CDS,16692,18050,1358,639773310,639633064,45.5,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermofilaceae;Thermofilum;pendens;Thermofilum pendens Hrk 5,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,41.67,pfam00202,KO:K00823,45.5,EC:2.6.1.19
SMTZ23_10009124,WORSMTZ_9123,#N/A,44.2281,19725,SMTZ23_1000912424,SMTZ23_10009124.77,CDS,17223,18563,1340,639773310,639633064,60.7,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermofilaceae;Thermofilum;pendens;Thermofilum pendens Hrk 5,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,49.89,pfam00202,KO:K00823,60.7,EC:2.6.1.19
SMTZ23_10021134,WORSMTZ_21133,#N/A,59.1504,19704,SMTZ23_1002113417,SMTZ23_10021134.58,CDS,13116,14441,1325,639773310,639633064,46.7,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermofilaceae;Thermofilum;pendens;Thermofilum pendens Hrk 5,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,48.54,pfam00202,KO:K00823,46.7,EC:2.6.1.19
SMTZ23_10009668,WORSMTZ_9667,#N/A,41.8169,19528,SMTZ23_1000966810,SMTZ23_10009668.31,CDS,5727,7064,1337,639773310,639633064,58.8,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermofilaceae;Thermofilum;pendens;Thermofilum pendens Hrk 5,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,50.68,pfam00202,KO:K00823,58.8,EC:2.6.1.19
SMTZ23_10006192,WORSMTZ_6191,#N/A,41.8589,17301,SMTZ23_100061922,SMTZ23_10006192.5,CDS,2218,3561,1343,639773310,639633064,59,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermofilaceae;Thermofilum;pendens;Thermofilum pendens Hrk 5,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,50.34,pfam00202,KO:K00823,59,EC:2.6.1.19
SMTZ23_10008252,WORSMTZ_8251,#N/A,47.5142,15528,SMTZ23_100082523,SMTZ23_10008252.7,CDS,1066,2283,1217,639774437,639633064,48.6,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermofilaceae;Thermofilum;pendens;Thermofilum pendens Hrk 5,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,44.44,pfam00155,KO:K00812,48.6,EC:2.6.1.1
SMTZ23_10038856,WORSMTZ_38855,#N/A,43.3589,12129,SMTZ23_1003885614,SMTZ23_10038856.48,CDS,10859,12127,1268,639773310,639633064,48.7,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermofilaceae;Thermofilum;pendens;Thermofilum pendens Hrk 5,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,49.18,pfam00202,KO:K00823,48.7,EC:2.6.1.19
SMTZ23_10068073,WORSMTZ_105683,#N/A,44.4725,10710,SMTZ23_100680737,SMTZ23_10068073.19,CDS,7321,8232,911,639773310,639633064,60.5,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermofilaceae;Thermofilum;pendens;Thermofilum pendens Hrk 5,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,51.86,pfam00202,KO:K00823,60.5,EC:2.6.1.19
SMTZ23_10016969,WORSMTZ_16968,#N/A,39.9942,10349,SMTZ23_100169695,SMTZ23_10016969.16,CDS,4802,6013,1211,639773009,639633064,52.9,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermofilaceae;Thermofilum;pendens;Thermofilum pendens Hrk 5,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,35.96,pfam00155,KO:K00812,52.9,EC:2.6.1.1
SMTZ23_10017573,WORSMTZ_17572,#N/A,50.3595,10153,SMTZ23_100175736,SMTZ23_10017573.18,CDS,6814,8172,1358,639773310,639633064,44.9,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermofilaceae;Thermofilum;pendens;Thermofilum pendens Hrk 5,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,44.52,pfam00202,KO:K00823,44.9,EC:2.6.1.19
SMTZ23_10019784,WORSMTZ_19783,#N/A,43.5863,9542,SMTZ23_100197841,SMTZ23_10019784.1,CDS,2,964,962,639773310,639633064,48,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermofilaceae;Thermofilum;pendens;Thermofilum pendens Hrk 5,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,43.65,pfam00202,KO:K00823,48,EC:2.6.1.19
SMTZ23_10020865,WORSMTZ_20864,#N/A,46.3691,9254,SMTZ23_100208657,SMTZ23_10020865.22,CDS,6524,7732,1208,639774437,639633064,49,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermofilaceae;Thermofilum;pendens;Thermofilum pendens Hrk 5,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,43.01,pfam00155,KO:K00812,49,EC:2.6.1.1
SMTZ23_10045065,WORSMTZ_45064,#N/A,44.8259,8330,SMTZ23_100450657,SMTZ23_10045065.22,CDS,6063,6881,818,639773310,639633064,57.9,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermofilaceae;Thermofilum;pendens;Thermofilum pendens Hrk 5,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,49.45,pfam00202,KO:K00823,57.9,EC:2.6.1.19
SMTZ23_10028373,WORSMTZ_28372,#N/A,48.275,7768,SMTZ23_100283732,SMTZ23_10028373.5,CDS,1415,2758,1343,639773310,639633064,39.8,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermofilaceae;Thermofilum;pendens;Thermofilum pendens Hrk 5,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,37.93,pfam00202,KO:K00823,39.8,EC:2.6.1.19
SMTZ23_10061085,WORSMTZ_63508,#N/A,39.1568,7424,SMTZ23_100610851,SMTZ23_10061085.1,CDS,2,535,533,639773557,639633064,56.2,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermofilaceae;Thermofilum;pendens;Thermofilum pendens Hrk 5,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,47.67,pfam01855,KO:K00179,56.2,EC:1.2.7.8
SMTZ23_10031090,WORSMTZ_31089,#N/A,37.6136,7375,SMTZ23_100310904,SMTZ23_10031090.10,CDS,1851,2978,1127,639773009,639633064,52.2,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermofilaceae;Thermofilum;pendens;Thermofilum pendens Hrk 5,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,34.97,pfam00155,KO:K00812,52.2,EC:2.6.1.1
SMTZ23_10039276,WORSMTZ_39275,#N/A,46.9812,6443,SMTZ23_100392762,SMTZ23_10039276.5,CDS,1140,2324,1184,639774437,639633064,48.1,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermofilaceae;Thermofilum;pendens;Thermofilum pendens Hrk 5,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,41.27,pfam00155,KO:K00812,48.1,EC:2.6.1.1
SMTZ23_10047275,WORSMTZ_47274,#N/A,44.3364,6065,SMTZ23_100472757,SMTZ23_10047275.20,CDS,5134,5832,698,639773310,639633064,58.6,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermofilaceae;Thermofilum;pendens;Thermofilum pendens Hrk 5,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,48.39,pfam00202,KO:K00823,58.6,EC:2.6.1.19
SMTZ23_10065153,WORSMTZ_82826,#N/A,56.87,5968,SMTZ23_100651532,SMTZ23_10065153.5,CDS,309,653,344,639773557,639633064,41.2,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermofilaceae;Thermofilum;pendens;Thermofilum pendens Hrk 5,4Fe-4S binding domain,pfam00037,COG4231,33.98,pfam00037,KO:K00179,41.2,EC:1.2.7.8
SMTZ23_10065220,WORSMTZ_83176,#N/A,48.7489,5875,SMTZ23_100652201,SMTZ23_10065220.1,CDS,3,650,647,639773310,639633064,57.9,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermofilaceae;Thermofilum;pendens;Thermofilum pendens Hrk 5,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,48.37,pfam00202,KO:K00823,57.9,EC:2.6.1.19
SMTZ23_10066370,WORSMTZ_90864,#N/A,39.7097,5719,SMTZ23_100663701,SMTZ23_10066370.1,CDS,3,923,920,639774437,639633064,48.2,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermofilaceae;Thermofilum;pendens;Thermofilum pendens Hrk 5,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,44.52,pfam00155,KO:K00812,48.2,EC:2.6.1.1
SMTZ23_10048240,WORSMTZ_48239,#N/A,44.4133,5710,SMTZ23_100482406,SMTZ23_10048240.18,CDS,2732,4087,1355,639773310,639633064,56.8,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermofilaceae;Thermofilum;pendens;Thermofilum pendens Hrk 5,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,48.88,pfam00202,KO:K00823,56.8,EC:2.6.1.19
SMTZ23_10072428,WORSMTZ_313119,#N/A,46.4207,5448,SMTZ23_100724285,SMTZ23_10072428.14,CDS,1835,2884,1049,639773310,639633064,58.5,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermofilaceae;Thermofilum;pendens;Thermofilum pendens Hrk 5,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,50.58,pfam00202,KO:K00823,58.5,EC:2.6.1.19
SMTZ23_10053519,WORSMTZ_53518,#N/A,50.8481,5365,SMTZ23_100535194,SMTZ23_10053519.12,CDS,3322,4659,1337,639773310,639633064,53.8,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermofilaceae;Thermofilum;pendens;Thermofilum pendens Hrk 5,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,51.58,pfam00202,KO:K00823,53.8,EC:2.6.1.19
SMTZ23_10002510,WORSMTZ_2509,#N/A,45.2805,26168,SMTZ23_100025109,SMTZ23_10002510.22,CDS,4651,5934,1283,641274788,641228483,44.4,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Caldivirga;maquilingensis;Caldivirga maquilingensis IC-167,Glutamate-1-semialdehyde aminotransferase,COG0001,COG0001,42.69,pfam00202,KO:K01845,44.4,EC:5.4.3.8
SMTZ23_10056191,WORSMTZ_56190,#N/A,47.0724,5209,SMTZ23_100561911,SMTZ23_10056191.1,CDS,3,1214,1211,641274788,641228483,46.4,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Caldivirga;maquilingensis;Caldivirga maquilingensis IC-167,Glutamate-1-semialdehyde aminotransferase,COG0001,COG0001,44.08,pfam00202,KO:K01845,46.4,EC:5.4.3.8
SMTZ23_10000138,WORSMTZ_137,#N/A,35.0145,89263,SMTZ23_1000013874,SMTZ23_10000138.254,CDS,65558,66250,692,638170610,638154513,26.4,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Pyrobaculum;aerophilum;Pyrobaculum aerophilum IM2,Peptidase family M50,pfam02163,COG1368,31.73,pfam02163,,,
SMTZ23_10045065,WORSMTZ_45064,#N/A,44.8259,8330,SMTZ23_100450656,SMTZ23_10045065.20,CDS,5697,6035,338,638171056,638154513,60,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Pyrobaculum;aerophilum;Pyrobaculum aerophilum IM2,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,48.31,pfam00202,KO:K00823,60,EC:2.6.1.19
SMTZ23_10036971,WORSMTZ_36970,#N/A,44.4061,7830,SMTZ23_1003697111,SMTZ23_10036971.31,CDS,7642,7830,188,640469830,640427135,62.5,"Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Pyrobaculum;arsenaticum;Pyrobaculum arsenaticum PZ6, DSM 13514",domain,pfam01855,COG0674,35.71,pfam01855,KO:K00169,62.5,EC:1.2.7.1
SMTZ23_10000232,WORSMTZ_231,76,36.3168,75483,SMTZ23_1000023232,SMTZ23_10000232.110,CDS,28997,30823,1826,640124750,640069326,48.9,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Pyrobaculum;calidifontis;Pyrobaculum calidifontis JCM 11548,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,44.68,pfam01380,KO:K00820,48.9,EC:2.6.1.16
SMTZ23_10010326,WORSMTZ_10325,#N/A,49.8164,14433,SMTZ23_1001032618,SMTZ23_10010326.54,CDS,14291,14431,140,639783404,639633053,63,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Pyrobaculum;islandicum;Pyrobaculum islandicum DSM 4184,domain,pfam01855,COG0674,42.22,pfam01855,KO:K00169,63,EC:1.2.7.1
SMTZ23_10015820,WORSMTZ_15819,41,56.3244,19828,SMTZ23_1001582019,SMTZ23_10015820.63,CDS,16864,18105,1241,648201611,648028062,48.5,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Vulcanisaeta;distributa;Vulcanisaeta distributa DSM 14429,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,47.63,pfam00202,KO:K00823,48.5,EC:2.6.1.19
SMTZ23_10029808,WORSMTZ_29807,76-2,33.1568,7552,SMTZ23_100298084,SMTZ23_10029808.10,CDS,1470,3299,1829,648202119,648028062,49.4,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Vulcanisaeta;distributa;Vulcanisaeta distributa DSM 14429,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,43.95,pfam01380,KO:K00820,49.4,EC:2.6.1.16
SMTZ23_10000068,WORSMTZ_67,76-7,34.8324,226760,SMTZ23_10000068256,SMTZ23_10000068.833,CDS,218716,220545,1829,648202119,648028062,48.9,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Vulcanisaeta;distributa;Vulcanisaeta distributa DSM 14429,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,45.59,pfam13522,KO:K00820,48.9,EC:2.6.1.16
SMTZ23_10060833,WORSMTZ_62540,#N/A,38.0226,6291,SMTZ23_100608332,SMTZ23_10060833.5,CDS,520,2295,1775,648202119,648028062,49.9,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Vulcanisaeta;distributa;Vulcanisaeta distributa DSM 14429,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,45.3,pfam01380,KO:K00820,49.9,EC:2.6.1.16
SMTZ23_10072256,WORSMTZ_247979,#N/A,45.6054,5666,SMTZ23_100722569,SMTZ23_10072256.27,CDS,5181,5666,485,648202742,648028062,44,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Vulcanisaeta;distributa;Vulcanisaeta distributa DSM 14429,Aminotransferase class-III,pfam00202,COG0001,34.81,pfam00202,KO:K01845,44,EC:5.4.3.8
SMTZ23_10058823,WORSMTZ_58822,#N/A,51.1339,5071,SMTZ23_100588231,SMTZ23_10058823.1,CDS,3,176,173,648202742,648028062,44.6,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Vulcanisaeta;distributa;Vulcanisaeta distributa DSM 14429,,,COG0001,41.46,,KO:K01845,44.6,EC:5.4.3.8
SMTZ23_10003412,WORSMTZ_3411,#N/A,45.056,30815,SMTZ23_100034126,SMTZ23_10003412.19,CDS,7334,8083,749,2511635095,2511231096,48.8,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Vulcanisaeta;unclassified Vulcanisaeta;Vulcanisaeta moutnovskia 768-28,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,45.34,pfam01380,KO:K00820,48.8,EC:2.6.1.16
SMTZ23_10057137,WORSMTZ_57136,#N/A,60.2769,7439,SMTZ23_100571371,SMTZ23_10057137.1,CDS,1,336,335,2511635669,2511231096,39.4,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Vulcanisaeta;unclassified Vulcanisaeta;Vulcanisaeta moutnovskia 768-28,Aminotransferase class-III,pfam00202,COG0001,38.95,pfam00202,KO:K01845,39.4,EC:5.4.3.8
SMTZ23_10005290,WORSMTZ_5289,45,46.775,40481,SMTZ23_1000529027,SMTZ23_10005290.89,CDS,22933,24216,1283,638158386,638154502,63.7,"Archaea;Euryarchaeota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Archaeoglobus;fulgidus;Archaeoglobus fulgidus VC-16, DSM 4304",Ornithine/acetylornithine aminotransferase,COG4992,COG4992,36.39,pfam00202,KO:K00818,63.7,EC:2.6.1.11
SMTZ23_10025589,WORSMTZ_25588,49,33.6125,8238,SMTZ23_100255893,SMTZ23_10025589.8,CDS,1882,3186,1304,638158386,638154502,46.6,"Archaea;Euryarchaeota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Archaeoglobus;fulgidus;Archaeoglobus fulgidus VC-16, DSM 4304",Ornithine/acetylornithine aminotransferase,COG4992,COG4992,33.1,pfam00202,KO:K00818,46.6,EC:2.6.1.11
SMTZ23_10034897,WORSMTZ_34896,49,32.0755,6890,SMTZ23_100348972,SMTZ23_10034897.5,CDS,977,2281,1304,638158386,638154502,47.3,"Archaea;Euryarchaeota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Archaeoglobus;fulgidus;Archaeoglobus fulgidus VC-16, DSM 4304",Ornithine/acetylornithine aminotransferase,COG4992,COG4992,32.86,pfam00202,KO:K00818,47.3,EC:2.6.1.11
SMTZ23_10000663,WORSMTZ_662,76-7,35.578,47327,SMTZ23_100006637,SMTZ23_10000663.19,CDS,18209,19495,1286,638158386,638154502,44.5,"Archaea;Euryarchaeota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Archaeoglobus;fulgidus;Archaeoglobus fulgidus VC-16, DSM 4304",Ornithine/acetylornithine aminotransferase,COG4992,COG4992,35.23,pfam00202,KO:K00818,44.5,EC:2.6.1.11
SMTZ23_10000184,WORSMTZ_183,#N/A,34.3506,106691,SMTZ23_1000018427,SMTZ23_10000184.96,CDS,22812,23405,593,638158609,638154502,37.8,"Archaea;Euryarchaeota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Archaeoglobus;fulgidus;Archaeoglobus fulgidus VC-16, DSM 4304","Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,30.77,pfam01558,KO:K00180,37.8,EC:1.2.7.8
SMTZ23_10000913,WORSMTZ_912,#N/A,30.0687,41332,SMTZ23_100009131,SMTZ23_10000913.1,CDS,68,1381,1313,638158386,638154502,44.6,"Archaea;Euryarchaeota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Archaeoglobus;fulgidus;Archaeoglobus fulgidus VC-16, DSM 4304",Ornithine/acetylornithine aminotransferase,COG4992,COG4992,35.58,pfam00202,KO:K00818,44.6,EC:2.6.1.11
SMTZ23_10001104,WORSMTZ_1103,#N/A,29.5632,37956,SMTZ23_1000110412,SMTZ23_10001104.44,CDS,14967,16280,1313,638158386,638154502,45.7,"Archaea;Euryarchaeota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Archaeoglobus;fulgidus;Archaeoglobus fulgidus VC-16, DSM 4304",Ornithine/acetylornithine aminotransferase,COG4992,COG4992,34.3,pfam00202,KO:K00818,45.7,EC:2.6.1.11
SMTZ23_10010112,WORSMTZ_10111,#N/A,40.6582,21634,SMTZ23_100101129,SMTZ23_10010112.31,CDS,11238,12479,1241,638158386,638154502,52.6,"Archaea;Euryarchaeota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Archaeoglobus;fulgidus;Archaeoglobus fulgidus VC-16, DSM 4304",Ornithine/acetylornithine aminotransferase,COG4992,COG4992,36.32,pfam00202,KO:K00818,52.6,EC:2.6.1.11
SMTZ23_10010970,WORSMTZ_10969,#N/A,50.7649,21048,SMTZ23_1001097014,SMTZ23_10010970.41,CDS,13048,13515,467,638158609,638154502,41,"Archaea;Euryarchaeota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Archaeoglobus;fulgidus;Archaeoglobus fulgidus VC-16, DSM 4304","Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,30.13,pfam01558,KO:K00180,41,EC:1.2.7.8
SMTZ23_10010893,WORSMTZ_10892,#N/A,30.1993,13795,SMTZ23_100108933,SMTZ23_10010893.6,CDS,688,2016,1328,638158386,638154502,46.7,"Archaea;Euryarchaeota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Archaeoglobus;fulgidus;Archaeoglobus fulgidus VC-16, DSM 4304",Ornithine/acetylornithine aminotransferase,COG4992,COG4992,34.77,pfam00202,KO:K00818,46.7,EC:2.6.1.11
SMTZ23_10011717,WORSMTZ_11716,#N/A,31.1943,12576,SMTZ23_100117177,SMTZ23_10011717.25,CDS,8749,10056,1307,638158386,638154502,43.5,"Archaea;Euryarchaeota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Archaeoglobus;fulgidus;Archaeoglobus fulgidus VC-16, DSM 4304",Ornithine/acetylornithine aminotransferase,COG4992,COG4992,33.78,pfam00202,KO:K00818,43.5,EC:2.6.1.11
SMTZ23_10020722,WORSMTZ_20721,#N/A,29.6333,12000,SMTZ23_1002072210,SMTZ23_10020722.34,CDS,7202,8512,1310,638158386,638154502,45.9,"Archaea;Euryarchaeota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Archaeoglobus;fulgidus;Archaeoglobus fulgidus VC-16, DSM 4304",Ornithine/acetylornithine aminotransferase,COG4992,COG4992,32.98,pfam00202,KO:K00818,45.9,EC:2.6.1.11
SMTZ23_10017506,WORSMTZ_17505,#N/A,30.0993,10173,SMTZ23_100175062,SMTZ23_10017506.5,CDS,1321,2634,1313,638158386,638154502,44,"Archaea;Euryarchaeota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Archaeoglobus;fulgidus;Archaeoglobus fulgidus VC-16, DSM 4304",Ornithine/acetylornithine aminotransferase,COG4992,COG4992,33.59,pfam00202,KO:K00818,44,EC:2.6.1.11
